INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2024-03-12T12:00:00-00:00,2024-03-12T13:00:00-00:00,2024-03-12,6,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,MCE,LMP_ENE_PRC,BAYSHOR2_1_N001,ALL,1,32.83375,8
2024-03-12T10:00:00-00:00,2024-03-12T11:00:00-00:00,2024-03-12,4,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,MCE,LMP_ENE_PRC,BAYSHOR2_1_N001,ALL,1,28.38862,8
2024-03-12T11:00:00-00:00,2024-03-12T12:00:00-00:00,2024-03-12,5,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,MCE,LMP_ENE_PRC,BAYSHOR2_1_N001,ALL,1,29.53859,8
2024-03-13T04:00:00-00:00,2024-03-13T05:00:00-00:00,2024-03-12,22,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,MCE,LMP_ENE_PRC,BAYSHOR2_1_N001,ALL,1,44.32076,8
2024-03-12T08:00:00-00:00,2024-03-12T09:00:00-00:00,2024-03-12,2,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,MCE,LMP_ENE_PRC,BAYSHOR2_1_N001,ALL,1,28.7828,8
2024-03-13T02:00:00-00:00,2024-03-13T03:00:00-00:00,2024-03-12,20,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,MCE,LMP_ENE_PRC,BAYSHOR2_1_N001,ALL,1,48.18848,8
2024-03-12T23:00:00-00:00,2024-03-13T00:00:00-00:00,2024-03-12,17,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,MCE,LMP_ENE_PRC,BAYSHOR2_1_N001,ALL,1,3.42602,8
2024-03-12T22:00:00-00:00,2024-03-12T23:00:00-00:00,2024-03-12,16,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,MCE,LMP_ENE_PRC,BAYSHOR2_1_N001,ALL,1,-6.87173,8
2024-03-12T23:00:00-00:00,2024-03-13T00:00:00-00:00,2024-03-12,17,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,MCL,LMP_LOSS_PRC,BAYSHOR2_1_N001,ALL,1,0.25695,9
2024-03-12T21:00:00-00:00,2024-03-12T22:00:00-00:00,2024-03-12,15,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,MCL,LMP_LOSS_PRC,BAYSHOR2_1_N001,ALL,1,-0.43085,9
2024-03-12T18:00:00-00:00,2024-03-12T19:00:00-00:00,2024-03-12,12,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,MCL,LMP_LOSS_PRC,BAYSHOR2_1_N001,ALL,1,0.30451,9
2024-03-12T10:00:00-00:00,2024-03-12T11:00:00-00:00,2024-03-12,4,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,MCL,LMP_LOSS_PRC,BAYSHOR2_1_N001,ALL,1,1.24058,9
2024-03-13T06:00:00-00:00,2024-03-13T07:00:00-00:00,2024-03-12,24,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,MCL,LMP_LOSS_PRC,BAYSHOR2_1_N001,ALL,1,1.01018,9
2024-03-13T03:00:00-00:00,2024-03-13T04:00:00-00:00,2024-03-12,21,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,MCL,LMP_LOSS_PRC,BAYSHOR2_1_N001,ALL,1,2.2438,9
2024-03-13T00:00:00-00:00,2024-03-13T01:00:00-00:00,2024-03-12,18,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,MCL,LMP_LOSS_PRC,BAYSHOR2_1_N001,ALL,1,1.4584,9
2024-03-12T08:00:00-00:00,2024-03-12T09:00:00-00:00,2024-03-12,2,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,MCL,LMP_LOSS_PRC,BAYSHOR2_1_N001,ALL,1,1.19161,9
2024-03-12T16:00:00-00:00,2024-03-12T17:00:00-00:00,2024-03-12,10,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,MCL,LMP_LOSS_PRC,BAYSHOR2_1_N001,ALL,1,1.74045,9
2024-03-12T15:00:00-00:00,2024-03-12T16:00:00-00:00,2024-03-12,9,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,MCL,LMP_LOSS_PRC,BAYSHOR2_1_N001,ALL,1,2.65312,9
2024-03-12T11:00:00-00:00,2024-03-12T12:00:00-00:00,2024-03-12,5,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,MCL,LMP_LOSS_PRC,BAYSHOR2_1_N001,ALL,1,1.24653,9
2024-03-12T09:00:00-00:00,2024-03-12T10:00:00-00:00,2024-03-12,3,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,MCL,LMP_LOSS_PRC,BAYSHOR2_1_N001,ALL,1,1.18876,9
2024-03-13T02:00:00-00:00,2024-03-13T03:00:00-00:00,2024-03-12,20,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,MCL,LMP_LOSS_PRC,BAYSHOR2_1_N001,ALL,1,2.16366,9
2024-03-13T01:00:00-00:00,2024-03-13T02:00:00-00:00,2024-03-12,19,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,MCL,LMP_LOSS_PRC,BAYSHOR2_1_N001,ALL,1,2.16428,9
2024-03-12T20:00:00-00:00,2024-03-12T21:00:00-00:00,2024-03-12,14,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,MCL,LMP_LOSS_PRC,BAYSHOR2_1_N001,ALL,1,-0.26287,9
2024-03-12T12:00:00-00:00,2024-03-12T13:00:00-00:00,2024-03-12,6,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,MCL,LMP_LOSS_PRC,BAYSHOR2_1_N001,ALL,1,1.33633,9
2024-03-13T05:00:00-00:00,2024-03-13T06:00:00-00:00,2024-03-12,23,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,MCL,LMP_LOSS_PRC,BAYSHOR2_1_N001,ALL,1,1.15752,9
2024-03-13T04:00:00-00:00,2024-03-13T05:00:00-00:00,2024-03-12,22,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,MCL,LMP_LOSS_PRC,BAYSHOR2_1_N001,ALL,1,2.00773,9
2024-03-12T22:00:00-00:00,2024-03-12T23:00:00-00:00,2024-03-12,16,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,MCL,LMP_LOSS_PRC,BAYSHOR2_1_N001,ALL,1,-0.4501,9
2024-03-12T14:00:00-00:00,2024-03-12T15:00:00-00:00,2024-03-12,8,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,MCL,LMP_LOSS_PRC,BAYSHOR2_1_N001,ALL,1,2.49887,9
2024-03-12T13:00:00-00:00,2024-03-12T14:00:00-00:00,2024-03-12,7,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,MCL,LMP_LOSS_PRC,BAYSHOR2_1_N001,ALL,1,1.85712,9
2024-03-12T19:00:00-00:00,2024-03-12T20:00:00-00:00,2024-03-12,13,0,BAYSHOR2_1_N001,BAYSHOR2_1_N001,BAYSHOR2_1_N001,DAM,MCL,LMP_LOSS_PRC,BAYSHOR2_1_N001,ALL,1,-0.02683,9
