OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP,timestamp
2024-04-18,24,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCE,LMP_ENE_PRC,STATIN-L_7_N001,ALL,1,32.12811,18,2024-04-17 22:59:25.919365
2024-04-18,2,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCE,LMP_ENE_PRC,STATIN-L_7_N001,ALL,1,31.44971,18,2024-04-17 22:59:25.919365
2024-04-18,19,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCE,LMP_ENE_PRC,STATIN-L_7_N001,ALL,1,47.30155,18,2024-04-17 22:59:25.919365
2024-04-18,23,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCE,LMP_ENE_PRC,STATIN-L_7_N001,ALL,1,37.15053,18,2024-04-17 22:59:25.919365
2024-04-18,8,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCE,LMP_ENE_PRC,STATIN-L_7_N001,ALL,1,38.475,18,2024-04-17 22:59:25.919365
2024-04-18,4,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCE,LMP_ENE_PRC,STATIN-L_7_N001,ALL,1,31.71064,18,2024-04-17 22:59:25.919365
2024-04-18,10,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCE,LMP_ENE_PRC,STATIN-L_7_N001,ALL,1,14.05738,18,2024-04-17 22:59:25.919365
2024-04-18,9,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCE,LMP_ENE_PRC,STATIN-L_7_N001,ALL,1,28.75439,18,2024-04-17 22:59:25.919365
2024-04-18,12,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCE,LMP_ENE_PRC,STATIN-L_7_N001,ALL,1,3.48892,18,2024-04-17 22:59:25.919365
2024-04-18,6,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCE,LMP_ENE_PRC,STATIN-L_7_N001,ALL,1,42.26753,18,2024-04-17 22:59:25.919365
2024-04-18,15,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCE,LMP_ENE_PRC,STATIN-L_7_N001,ALL,1,-0.29106,18,2024-04-17 22:59:25.919365
2024-04-18,13,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCE,LMP_ENE_PRC,STATIN-L_7_N001,ALL,1,0.56477,18,2024-04-17 22:59:25.919365
2024-04-18,5,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCE,LMP_ENE_PRC,STATIN-L_7_N001,ALL,1,32.88122,18,2024-04-17 22:59:25.919365
2024-04-18,22,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCE,LMP_ENE_PRC,STATIN-L_7_N001,ALL,1,44.56821,18,2024-04-17 22:59:25.919365
2024-04-18,21,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCE,LMP_ENE_PRC,STATIN-L_7_N001,ALL,1,47.80326,18,2024-04-17 22:59:25.919365
2024-04-18,14,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCE,LMP_ENE_PRC,STATIN-L_7_N001,ALL,1,-0.99877,18,2024-04-17 22:59:25.919365
2024-04-18,1,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCE,LMP_ENE_PRC,STATIN-L_7_N001,ALL,1,31.80246,18,2024-04-17 22:59:25.919365
2024-04-18,7,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCE,LMP_ENE_PRC,STATIN-L_7_N001,ALL,1,49.29267,18,2024-04-17 22:59:25.919365
2024-04-18,20,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCE,LMP_ENE_PRC,STATIN-L_7_N001,ALL,1,56.58086,18,2024-04-17 22:59:25.919365
2024-04-18,18,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCE,LMP_ENE_PRC,STATIN-L_7_N001,ALL,1,25.2229,18,2024-04-17 22:59:25.919365
2024-04-18,17,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCE,LMP_ENE_PRC,STATIN-L_7_N001,ALL,1,6.25156,18,2024-04-17 22:59:25.919365
2024-04-18,16,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCE,LMP_ENE_PRC,STATIN-L_7_N001,ALL,1,5.63444,18,2024-04-17 22:59:25.919365
2024-04-18,11,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCE,LMP_ENE_PRC,STATIN-L_7_N001,ALL,1,7.18821,18,2024-04-17 22:59:25.919365
2024-04-18,3,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCE,LMP_ENE_PRC,STATIN-L_7_N001,ALL,1,30.52499,18,2024-04-17 22:59:25.919365
2024-04-18,6,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCL,LMP_LOSS_PRC,STATIN-L_7_N001,ALL,1,0.95525,19,2024-04-17 22:59:25.919365
2024-04-18,20,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCL,LMP_LOSS_PRC,STATIN-L_7_N001,ALL,1,1.35228,19,2024-04-17 22:59:25.919365
2024-04-18,24,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCL,LMP_LOSS_PRC,STATIN-L_7_N001,ALL,1,0.88031,19,2024-04-17 22:59:25.919365
2024-04-18,8,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCL,LMP_LOSS_PRC,STATIN-L_7_N001,ALL,1,1.75061,19,2024-04-17 22:59:25.919365
2024-04-18,23,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCL,LMP_LOSS_PRC,STATIN-L_7_N001,ALL,1,1.02907,19,2024-04-17 22:59:25.919365
2024-04-18,22,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCL,LMP_LOSS_PRC,STATIN-L_7_N001,ALL,1,0.94485,19,2024-04-17 22:59:25.919365
2024-04-18,7,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCL,LMP_LOSS_PRC,STATIN-L_7_N001,ALL,1,1.10909,19,2024-04-17 22:59:25.919365
2024-04-18,14,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCL,LMP_LOSS_PRC,STATIN-L_7_N001,ALL,1,-0.05813,19,2024-04-17 22:59:25.919365
2024-04-18,19,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCL,LMP_LOSS_PRC,STATIN-L_7_N001,ALL,1,2.1806,19,2024-04-17 22:59:25.919365
2024-04-18,12,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCL,LMP_LOSS_PRC,STATIN-L_7_N001,ALL,1,0.18212,19,2024-04-17 22:59:25.919365
2024-04-18,9,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCL,LMP_LOSS_PRC,STATIN-L_7_N001,ALL,1,1.50673,19,2024-04-17 22:59:25.919365
2024-04-18,3,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCL,LMP_LOSS_PRC,STATIN-L_7_N001,ALL,1,0.0,19,2024-04-17 22:59:25.919365
2024-04-18,5,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCL,LMP_LOSS_PRC,STATIN-L_7_N001,ALL,1,0.71023,19,2024-04-17 22:59:25.919365
2024-04-18,2,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCL,LMP_LOSS_PRC,STATIN-L_7_N001,ALL,1,0.77366,19,2024-04-17 22:59:25.919365
2024-04-18,4,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCL,LMP_LOSS_PRC,STATIN-L_7_N001,ALL,1,0.85936,19,2024-04-17 22:59:25.919365
2024-04-18,1,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCL,LMP_LOSS_PRC,STATIN-L_7_N001,ALL,1,0.62651,19,2024-04-17 22:59:25.919365
2024-04-18,17,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCL,LMP_LOSS_PRC,STATIN-L_7_N001,ALL,1,0.3976,19,2024-04-17 22:59:25.919365
2024-04-18,21,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCL,LMP_LOSS_PRC,STATIN-L_7_N001,ALL,1,1.43888,19,2024-04-17 22:59:25.919365
2024-04-18,16,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCL,LMP_LOSS_PRC,STATIN-L_7_N001,ALL,1,0.29074,19,2024-04-17 22:59:25.919365
2024-04-18,15,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCL,LMP_LOSS_PRC,STATIN-L_7_N001,ALL,1,-0.01452,19,2024-04-17 22:59:25.919365
2024-04-18,13,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCL,LMP_LOSS_PRC,STATIN-L_7_N001,ALL,1,0.03089,19,2024-04-17 22:59:25.919365
2024-04-18,11,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCL,LMP_LOSS_PRC,STATIN-L_7_N001,ALL,1,0.3896,19,2024-04-17 22:59:25.919365
2024-04-18,10,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCL,LMP_LOSS_PRC,STATIN-L_7_N001,ALL,1,0.73801,19,2024-04-17 22:59:25.919365
2024-04-18,18,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCL,LMP_LOSS_PRC,STATIN-L_7_N001,ALL,1,1.96486,19,2024-04-17 22:59:25.919365
2024-04-18,13,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MGHG,LMP_GHG_PRC,STATIN-L_7_N001,ALL,1,0.0,20,2024-04-17 22:59:25.919365
2024-04-18,22,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MGHG,LMP_GHG_PRC,STATIN-L_7_N001,ALL,1,0.0,20,2024-04-17 22:59:25.919365
2024-04-18,23,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MGHG,LMP_GHG_PRC,STATIN-L_7_N001,ALL,1,0.0,20,2024-04-17 22:59:25.919365
2024-04-18,5,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MGHG,LMP_GHG_PRC,STATIN-L_7_N001,ALL,1,0.0,20,2024-04-17 22:59:25.919365
2024-04-18,11,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MGHG,LMP_GHG_PRC,STATIN-L_7_N001,ALL,1,0.0,20,2024-04-17 22:59:25.919365
2024-04-18,3,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MGHG,LMP_GHG_PRC,STATIN-L_7_N001,ALL,1,0.0,20,2024-04-17 22:59:25.919365
2024-04-18,10,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MGHG,LMP_GHG_PRC,STATIN-L_7_N001,ALL,1,0.0,20,2024-04-17 22:59:25.919365
2024-04-18,17,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MGHG,LMP_GHG_PRC,STATIN-L_7_N001,ALL,1,0.0,20,2024-04-17 22:59:25.919365
2024-04-18,18,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MGHG,LMP_GHG_PRC,STATIN-L_7_N001,ALL,1,0.0,20,2024-04-17 22:59:25.919365
2024-04-18,21,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MGHG,LMP_GHG_PRC,STATIN-L_7_N001,ALL,1,0.0,20,2024-04-17 22:59:25.919365
2024-04-18,24,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MGHG,LMP_GHG_PRC,STATIN-L_7_N001,ALL,1,0.0,20,2024-04-17 22:59:25.919365
2024-04-18,20,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MGHG,LMP_GHG_PRC,STATIN-L_7_N001,ALL,1,0.0,20,2024-04-17 22:59:25.919365
2024-04-18,1,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MGHG,LMP_GHG_PRC,STATIN-L_7_N001,ALL,1,0.0,20,2024-04-17 22:59:25.919365
2024-04-18,4,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MGHG,LMP_GHG_PRC,STATIN-L_7_N001,ALL,1,0.0,20,2024-04-17 22:59:25.919365
2024-04-18,8,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MGHG,LMP_GHG_PRC,STATIN-L_7_N001,ALL,1,0.0,20,2024-04-17 22:59:25.919365
2024-04-18,15,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MGHG,LMP_GHG_PRC,STATIN-L_7_N001,ALL,1,0.0,20,2024-04-17 22:59:25.919365
2024-04-18,2,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MGHG,LMP_GHG_PRC,STATIN-L_7_N001,ALL,1,0.0,20,2024-04-17 22:59:25.919365
2024-04-18,6,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MGHG,LMP_GHG_PRC,STATIN-L_7_N001,ALL,1,0.0,20,2024-04-17 22:59:25.919365
2024-04-18,7,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MGHG,LMP_GHG_PRC,STATIN-L_7_N001,ALL,1,0.0,20,2024-04-17 22:59:25.919365
2024-04-18,9,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MGHG,LMP_GHG_PRC,STATIN-L_7_N001,ALL,1,0.0,20,2024-04-17 22:59:25.919365
2024-04-18,12,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MGHG,LMP_GHG_PRC,STATIN-L_7_N001,ALL,1,0.0,20,2024-04-17 22:59:25.919365
2024-04-18,14,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MGHG,LMP_GHG_PRC,STATIN-L_7_N001,ALL,1,0.0,20,2024-04-17 22:59:25.919365
2024-04-18,16,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MGHG,LMP_GHG_PRC,STATIN-L_7_N001,ALL,1,0.0,20,2024-04-17 22:59:25.919365
2024-04-18,19,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MGHG,LMP_GHG_PRC,STATIN-L_7_N001,ALL,1,0.0,20,2024-04-17 22:59:25.919365
