INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2024-04-19T13:00:00-00:00,2024-04-19T14:00:00-00:00,2024-04-19,7,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MGHG,LMP_GHG_PRC,CATALYST_7_N002,ALL,1,0,20
2024-04-19T18:00:00-00:00,2024-04-19T19:00:00-00:00,2024-04-19,12,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MGHG,LMP_GHG_PRC,CATALYST_7_N002,ALL,1,0,20
2024-04-20T01:00:00-00:00,2024-04-20T02:00:00-00:00,2024-04-19,19,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MGHG,LMP_GHG_PRC,CATALYST_7_N002,ALL,1,0,20
2024-04-19T09:00:00-00:00,2024-04-19T10:00:00-00:00,2024-04-19,3,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MGHG,LMP_GHG_PRC,CATALYST_7_N002,ALL,1,0,20
2024-04-19T08:00:00-00:00,2024-04-19T09:00:00-00:00,2024-04-19,2,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MGHG,LMP_GHG_PRC,CATALYST_7_N002,ALL,1,0,20
2024-04-19T20:00:00-00:00,2024-04-19T21:00:00-00:00,2024-04-19,14,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MGHG,LMP_GHG_PRC,CATALYST_7_N002,ALL,1,0,20
2024-04-19T07:00:00-00:00,2024-04-19T08:00:00-00:00,2024-04-19,1,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MGHG,LMP_GHG_PRC,CATALYST_7_N002,ALL,1,0,20
2024-04-19T10:00:00-00:00,2024-04-19T11:00:00-00:00,2024-04-19,4,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MGHG,LMP_GHG_PRC,CATALYST_7_N002,ALL,1,0,20
2024-04-19T11:00:00-00:00,2024-04-19T12:00:00-00:00,2024-04-19,5,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MGHG,LMP_GHG_PRC,CATALYST_7_N002,ALL,1,0,20
2024-04-19T12:00:00-00:00,2024-04-19T13:00:00-00:00,2024-04-19,6,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MGHG,LMP_GHG_PRC,CATALYST_7_N002,ALL,1,0,20
2024-04-19T14:00:00-00:00,2024-04-19T15:00:00-00:00,2024-04-19,8,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MGHG,LMP_GHG_PRC,CATALYST_7_N002,ALL,1,0,20
2024-04-19T17:00:00-00:00,2024-04-19T18:00:00-00:00,2024-04-19,11,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MGHG,LMP_GHG_PRC,CATALYST_7_N002,ALL,1,0,20
2024-04-20T00:00:00-00:00,2024-04-20T01:00:00-00:00,2024-04-19,18,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MGHG,LMP_GHG_PRC,CATALYST_7_N002,ALL,1,0,20
2024-04-19T15:00:00-00:00,2024-04-19T16:00:00-00:00,2024-04-19,9,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MGHG,LMP_GHG_PRC,CATALYST_7_N002,ALL,1,0,20
2024-04-19T19:00:00-00:00,2024-04-19T20:00:00-00:00,2024-04-19,13,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MGHG,LMP_GHG_PRC,CATALYST_7_N002,ALL,1,0,20
2024-04-20T04:00:00-00:00,2024-04-20T05:00:00-00:00,2024-04-19,22,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MGHG,LMP_GHG_PRC,CATALYST_7_N002,ALL,1,0,20
2024-04-20T06:00:00-00:00,2024-04-20T07:00:00-00:00,2024-04-19,24,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MGHG,LMP_GHG_PRC,CATALYST_7_N002,ALL,1,0,20
2024-04-19T21:00:00-00:00,2024-04-19T22:00:00-00:00,2024-04-19,15,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MGHG,LMP_GHG_PRC,CATALYST_7_N002,ALL,1,0,20
2024-04-19T23:00:00-00:00,2024-04-20T00:00:00-00:00,2024-04-19,17,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MGHG,LMP_GHG_PRC,CATALYST_7_N002,ALL,1,0,20
2024-04-19T22:00:00-00:00,2024-04-19T23:00:00-00:00,2024-04-19,16,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MGHG,LMP_GHG_PRC,CATALYST_7_N002,ALL,1,0,20
2024-04-20T06:00:00-00:00,2024-04-20T07:00:00-00:00,2024-04-19,24,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,LMP,LMP_PRC,EMBRCDR_2_N104,ALL,1,35.57814,21
2024-04-19T18:00:00-00:00,2024-04-19T19:00:00-00:00,2024-04-19,12,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,LMP,LMP_PRC,EMBRCDR_2_N104,ALL,1,12.63758,21
2024-04-19T15:00:00-00:00,2024-04-19T16:00:00-00:00,2024-04-19,9,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,LMP,LMP_PRC,EMBRCDR_2_N104,ALL,1,31.7107,21
2024-04-19T16:00:00-00:00,2024-04-19T17:00:00-00:00,2024-04-19,10,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,LMP,LMP_PRC,EMBRCDR_2_N104,ALL,1,26.91692,21
2024-04-19T23:00:00-00:00,2024-04-20T00:00:00-00:00,2024-04-19,17,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,LMP,LMP_PRC,EMBRCDR_2_N104,ALL,1,10.02531,21
2024-04-20T01:00:00-00:00,2024-04-20T02:00:00-00:00,2024-04-19,19,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,LMP,LMP_PRC,EMBRCDR_2_N104,ALL,1,37.93343,21
2024-04-19T07:00:00-00:00,2024-04-19T08:00:00-00:00,2024-04-19,1,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,LMP,LMP_PRC,EMBRCDR_2_N104,ALL,1,35.62681,21
2024-04-19T08:00:00-00:00,2024-04-19T09:00:00-00:00,2024-04-19,2,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,LMP,LMP_PRC,EMBRCDR_2_N104,ALL,1,34.77859,21
2024-04-19T09:00:00-00:00,2024-04-19T10:00:00-00:00,2024-04-19,3,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,LMP,LMP_PRC,EMBRCDR_2_N104,ALL,1,34.39829,21
2024-04-19T11:00:00-00:00,2024-04-19T12:00:00-00:00,2024-04-19,5,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,LMP,LMP_PRC,EMBRCDR_2_N104,ALL,1,34.93225,21
2024-04-19T12:00:00-00:00,2024-04-19T13:00:00-00:00,2024-04-19,6,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,LMP,LMP_PRC,EMBRCDR_2_N104,ALL,1,39.35422,21
2024-04-19T20:00:00-00:00,2024-04-19T21:00:00-00:00,2024-04-19,14,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,LMP,LMP_PRC,EMBRCDR_2_N104,ALL,1,3.1332,21
2024-04-20T04:00:00-00:00,2024-04-20T05:00:00-00:00,2024-04-19,22,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,LMP,LMP_PRC,EMBRCDR_2_N104,ALL,1,42.8532,21
2024-04-19T14:00:00-00:00,2024-04-19T15:00:00-00:00,2024-04-19,8,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,LMP,LMP_PRC,EMBRCDR_2_N104,ALL,1,39.56734,21
2024-04-19T19:00:00-00:00,2024-04-19T20:00:00-00:00,2024-04-19,13,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,LMP,LMP_PRC,EMBRCDR_2_N104,ALL,1,4.91911,21
2024-04-20T00:00:00-00:00,2024-04-20T01:00:00-00:00,2024-04-19,18,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,LMP,LMP_PRC,EMBRCDR_2_N104,ALL,1,17.07052,21
2024-04-19T10:00:00-00:00,2024-04-19T11:00:00-00:00,2024-04-19,4,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,LMP,LMP_PRC,EMBRCDR_2_N104,ALL,1,32.69031,21
2024-04-19T17:00:00-00:00,2024-04-19T18:00:00-00:00,2024-04-19,11,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,LMP,LMP_PRC,EMBRCDR_2_N104,ALL,1,14.69344,21
2024-04-19T21:00:00-00:00,2024-04-19T22:00:00-00:00,2024-04-19,15,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,LMP,LMP_PRC,EMBRCDR_2_N104,ALL,1,4.52875,21
2024-04-20T03:00:00-00:00,2024-04-20T04:00:00-00:00,2024-04-19,21,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,LMP,LMP_PRC,EMBRCDR_2_N104,ALL,1,45.95812,21
2024-04-19T13:00:00-00:00,2024-04-19T14:00:00-00:00,2024-04-19,7,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,LMP,LMP_PRC,EMBRCDR_2_N104,ALL,1,42.74307,21
2024-04-19T22:00:00-00:00,2024-04-19T23:00:00-00:00,2024-04-19,16,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,LMP,LMP_PRC,EMBRCDR_2_N104,ALL,1,7.53705,21
2024-04-20T02:00:00-00:00,2024-04-20T03:00:00-00:00,2024-04-19,20,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,LMP,LMP_PRC,EMBRCDR_2_N104,ALL,1,45.97567,21
2024-04-20T05:00:00-00:00,2024-04-20T06:00:00-00:00,2024-04-19,23,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,LMP,LMP_PRC,EMBRCDR_2_N104,ALL,1,37.79026,21
2024-04-19T23:00:00-00:00,2024-04-20T00:00:00-00:00,2024-04-19,17,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCC,LMP_CONG_PRC,EMBRCDR_2_N104,ALL,1,20.3123,22
2024-04-19T21:00:00-00:00,2024-04-19T22:00:00-00:00,2024-04-19,15,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCC,LMP_CONG_PRC,EMBRCDR_2_N104,ALL,1,25.20544,22
2024-04-19T10:00:00-00:00,2024-04-19T11:00:00-00:00,2024-04-19,4,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCC,LMP_CONG_PRC,EMBRCDR_2_N104,ALL,1,0,22
2024-04-19T09:00:00-00:00,2024-04-19T10:00:00-00:00,2024-04-19,3,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCC,LMP_CONG_PRC,EMBRCDR_2_N104,ALL,1,1.62563,22
2024-04-19T08:00:00-00:00,2024-04-19T09:00:00-00:00,2024-04-19,2,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCC,LMP_CONG_PRC,EMBRCDR_2_N104,ALL,1,1.2167,22
2024-04-20T01:00:00-00:00,2024-04-20T02:00:00-00:00,2024-04-19,19,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCC,LMP_CONG_PRC,EMBRCDR_2_N104,ALL,1,0,22
2024-04-19T20:00:00-00:00,2024-04-19T21:00:00-00:00,2024-04-19,14,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCC,LMP_CONG_PRC,EMBRCDR_2_N104,ALL,1,22.08638,22
2024-04-19T18:00:00-00:00,2024-04-19T19:00:00-00:00,2024-04-19,12,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCC,LMP_CONG_PRC,EMBRCDR_2_N104,ALL,1,21.81599,22
2024-04-19T13:00:00-00:00,2024-04-19T14:00:00-00:00,2024-04-19,7,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCC,LMP_CONG_PRC,EMBRCDR_2_N104,ALL,1,0,22
2024-04-20T05:00:00-00:00,2024-04-20T06:00:00-00:00,2024-04-19,23,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCC,LMP_CONG_PRC,EMBRCDR_2_N104,ALL,1,0,22
2024-04-20T04:00:00-00:00,2024-04-20T05:00:00-00:00,2024-04-19,22,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCC,LMP_CONG_PRC,EMBRCDR_2_N104,ALL,1,0,22
2024-04-20T00:00:00-00:00,2024-04-20T01:00:00-00:00,2024-04-19,18,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCC,LMP_CONG_PRC,EMBRCDR_2_N104,ALL,1,13.88806,22
2024-04-20T02:00:00-00:00,2024-04-20T03:00:00-00:00,2024-04-19,20,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCC,LMP_CONG_PRC,EMBRCDR_2_N104,ALL,1,0,22
2024-04-19T19:00:00-00:00,2024-04-19T20:00:00-00:00,2024-04-19,13,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCC,LMP_CONG_PRC,EMBRCDR_2_N104,ALL,1,19.98541,22
2024-04-19T12:00:00-00:00,2024-04-19T13:00:00-00:00,2024-04-19,6,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCC,LMP_CONG_PRC,EMBRCDR_2_N104,ALL,1,0,22
2024-04-19T15:00:00-00:00,2024-04-19T16:00:00-00:00,2024-04-19,9,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCC,LMP_CONG_PRC,EMBRCDR_2_N104,ALL,1,24.66716,22
2024-04-19T14:00:00-00:00,2024-04-19T15:00:00-00:00,2024-04-19,8,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCC,LMP_CONG_PRC,EMBRCDR_2_N104,ALL,1,8.94939,22
2024-04-19T11:00:00-00:00,2024-04-19T12:00:00-00:00,2024-04-19,5,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCC,LMP_CONG_PRC,EMBRCDR_2_N104,ALL,1,0,22
2024-04-19T07:00:00-00:00,2024-04-19T08:00:00-00:00,2024-04-19,1,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCC,LMP_CONG_PRC,EMBRCDR_2_N104,ALL,1,2.39596,22
2024-04-20T06:00:00-00:00,2024-04-20T07:00:00-00:00,2024-04-19,24,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCC,LMP_CONG_PRC,EMBRCDR_2_N104,ALL,1,0,22
2024-04-20T03:00:00-00:00,2024-04-20T04:00:00-00:00,2024-04-19,21,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCC,LMP_CONG_PRC,EMBRCDR_2_N104,ALL,1,0,22
2024-04-19T22:00:00-00:00,2024-04-19T23:00:00-00:00,2024-04-19,16,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCC,LMP_CONG_PRC,EMBRCDR_2_N104,ALL,1,25.0299,22
2024-04-19T17:00:00-00:00,2024-04-19T18:00:00-00:00,2024-04-19,11,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCC,LMP_CONG_PRC,EMBRCDR_2_N104,ALL,1,20.90697,22
2024-04-19T16:00:00-00:00,2024-04-19T17:00:00-00:00,2024-04-19,10,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCC,LMP_CONG_PRC,EMBRCDR_2_N104,ALL,1,20.24194,22
2024-04-19T10:00:00-00:00,2024-04-19T11:00:00-00:00,2024-04-19,4,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCE,LMP_ENE_PRC,EMBRCDR_2_N104,ALL,1,31.68586,23
2024-04-19T08:00:00-00:00,2024-04-19T09:00:00-00:00,2024-04-19,2,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCE,LMP_ENE_PRC,EMBRCDR_2_N104,ALL,1,32.38314,23
2024-04-19T18:00:00-00:00,2024-04-19T19:00:00-00:00,2024-04-19,12,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCE,LMP_ENE_PRC,EMBRCDR_2_N104,ALL,1,-9.1784,23
2024-04-19T15:00:00-00:00,2024-04-19T16:00:00-00:00,2024-04-19,9,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCE,LMP_ENE_PRC,EMBRCDR_2_N104,ALL,1,6.74152,23
2024-04-19T17:00:00-00:00,2024-04-19T18:00:00-00:00,2024-04-19,11,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCE,LMP_ENE_PRC,EMBRCDR_2_N104,ALL,1,-5.95279,23
2024-04-20T00:00:00-00:00,2024-04-20T01:00:00-00:00,2024-04-19,18,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCE,LMP_ENE_PRC,EMBRCDR_2_N104,ALL,1,3.03092,23
2024-04-19T16:00:00-00:00,2024-04-19T17:00:00-00:00,2024-04-19,10,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCE,LMP_ENE_PRC,EMBRCDR_2_N104,ALL,1,6.44365,23
2024-04-20T06:00:00-00:00,2024-04-20T07:00:00-00:00,2024-04-19,24,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCE,LMP_ENE_PRC,EMBRCDR_2_N104,ALL,1,34.81908,23
2024-04-19T13:00:00-00:00,2024-04-19T14:00:00-00:00,2024-04-19,7,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCE,LMP_ENE_PRC,EMBRCDR_2_N104,ALL,1,41.61935,23
2024-04-19T11:00:00-00:00,2024-04-19T12:00:00-00:00,2024-04-19,5,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCE,LMP_ENE_PRC,EMBRCDR_2_N104,ALL,1,33.85892,23
2024-04-19T12:00:00-00:00,2024-04-19T13:00:00-00:00,2024-04-19,6,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCE,LMP_ENE_PRC,EMBRCDR_2_N104,ALL,1,38.2786,23
2024-04-20T05:00:00-00:00,2024-04-20T06:00:00-00:00,2024-04-19,23,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCE,LMP_ENE_PRC,EMBRCDR_2_N104,ALL,1,37.00937,23
2024-04-20T04:00:00-00:00,2024-04-20T05:00:00-00:00,2024-04-19,22,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCE,LMP_ENE_PRC,EMBRCDR_2_N104,ALL,1,41.80392,23
2024-04-20T01:00:00-00:00,2024-04-20T02:00:00-00:00,2024-04-19,19,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCE,LMP_ENE_PRC,EMBRCDR_2_N104,ALL,1,36.93976,23
2024-04-19T22:00:00-00:00,2024-04-19T23:00:00-00:00,2024-04-19,16,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCE,LMP_ENE_PRC,EMBRCDR_2_N104,ALL,1,-16.82814,23
2024-04-20T02:00:00-00:00,2024-04-20T03:00:00-00:00,2024-04-19,20,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCE,LMP_ENE_PRC,EMBRCDR_2_N104,ALL,1,44.42094,23
2024-04-19T21:00:00-00:00,2024-04-19T22:00:00-00:00,2024-04-19,15,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCE,LMP_ENE_PRC,EMBRCDR_2_N104,ALL,1,-19.9159,23
2024-04-19T19:00:00-00:00,2024-04-19T20:00:00-00:00,2024-04-19,13,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCE,LMP_ENE_PRC,EMBRCDR_2_N104,ALL,1,-14.59771,23
2024-04-19T23:00:00-00:00,2024-04-20T00:00:00-00:00,2024-04-19,17,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCE,LMP_ENE_PRC,EMBRCDR_2_N104,ALL,1,-9.79993,23
2024-04-20T03:00:00-00:00,2024-04-20T04:00:00-00:00,2024-04-19,21,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCE,LMP_ENE_PRC,EMBRCDR_2_N104,ALL,1,44.75859,23
2024-04-19T20:00:00-00:00,2024-04-19T21:00:00-00:00,2024-04-19,14,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCE,LMP_ENE_PRC,EMBRCDR_2_N104,ALL,1,-18.35482,23
2024-04-19T14:00:00-00:00,2024-04-19T15:00:00-00:00,2024-04-19,8,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCE,LMP_ENE_PRC,EMBRCDR_2_N104,ALL,1,29.29106,23
2024-04-19T09:00:00-00:00,2024-04-19T10:00:00-00:00,2024-04-19,3,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCE,LMP_ENE_PRC,EMBRCDR_2_N104,ALL,1,31.66135,23
2024-04-19T07:00:00-00:00,2024-04-19T08:00:00-00:00,2024-04-19,1,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCE,LMP_ENE_PRC,EMBRCDR_2_N104,ALL,1,31.92512,23
2024-04-19T09:00:00-00:00,2024-04-19T10:00:00-00:00,2024-04-19,3,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCL,LMP_LOSS_PRC,EMBRCDR_2_N104,ALL,1,1.11131,24
2024-04-20T06:00:00-00:00,2024-04-20T07:00:00-00:00,2024-04-19,24,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCL,LMP_LOSS_PRC,EMBRCDR_2_N104,ALL,1,0.75906,24
2024-04-19T10:00:00-00:00,2024-04-19T11:00:00-00:00,2024-04-19,4,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCL,LMP_LOSS_PRC,EMBRCDR_2_N104,ALL,1,1.00444,24
2024-04-19T13:00:00-00:00,2024-04-19T14:00:00-00:00,2024-04-19,7,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCL,LMP_LOSS_PRC,EMBRCDR_2_N104,ALL,1,1.12372,24
2024-04-19T18:00:00-00:00,2024-04-19T19:00:00-00:00,2024-04-19,12,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCL,LMP_LOSS_PRC,EMBRCDR_2_N104,ALL,1,0,24
2024-04-19T19:00:00-00:00,2024-04-19T20:00:00-00:00,2024-04-19,13,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCL,LMP_LOSS_PRC,EMBRCDR_2_N104,ALL,1,-0.46859,24
2024-04-20T00:00:00-00:00,2024-04-20T01:00:00-00:00,2024-04-19,18,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCL,LMP_LOSS_PRC,EMBRCDR_2_N104,ALL,1,0.15155,24
2024-04-19T07:00:00-00:00,2024-04-19T08:00:00-00:00,2024-04-19,1,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCL,LMP_LOSS_PRC,EMBRCDR_2_N104,ALL,1,1.30574,24
2024-04-19T17:00:00-00:00,2024-04-19T18:00:00-00:00,2024-04-19,11,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCL,LMP_LOSS_PRC,EMBRCDR_2_N104,ALL,1,-0.26073,24
2024-04-19T20:00:00-00:00,2024-04-19T21:00:00-00:00,2024-04-19,14,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCL,LMP_LOSS_PRC,EMBRCDR_2_N104,ALL,1,-0.59837,24
2024-04-19T23:00:00-00:00,2024-04-20T00:00:00-00:00,2024-04-19,17,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCL,LMP_LOSS_PRC,EMBRCDR_2_N104,ALL,1,-0.48706,24
2024-04-20T01:00:00-00:00,2024-04-20T02:00:00-00:00,2024-04-19,19,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCL,LMP_LOSS_PRC,EMBRCDR_2_N104,ALL,1,0.99368,24
2024-04-20T05:00:00-00:00,2024-04-20T06:00:00-00:00,2024-04-19,23,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCL,LMP_LOSS_PRC,EMBRCDR_2_N104,ALL,1,0.7809,24
2024-04-19T12:00:00-00:00,2024-04-19T13:00:00-00:00,2024-04-19,6,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCL,LMP_LOSS_PRC,EMBRCDR_2_N104,ALL,1,1.07563,24
2024-04-19T16:00:00-00:00,2024-04-19T17:00:00-00:00,2024-04-19,10,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCL,LMP_LOSS_PRC,EMBRCDR_2_N104,ALL,1,0.23133,24
2024-04-19T21:00:00-00:00,2024-04-19T22:00:00-00:00,2024-04-19,15,0,EMBRCDR_2_N104,EMBRCDR_2_N104,EMBRCDR_2_N104,DAM,MCL,LMP_LOSS_PRC,EMBRCDR_2_N104,ALL,1,-0.76079,24
